security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Chebyshev_Series,CKKS_Mult,CKKS_Mult_Scalar,CKKS_Square,CKKS_Sub,CKKS_Sub_Scalar,CKKS_Add_count,CKKS_Chebyshev_Series_count,CKKS_Mult_count,CKKS_Mult_Scalar_count,CKKS_Square_count,CKKS_Sub_count,CKKS_Sub_Scalar_count,CKKS_Add_contribution,CKKS_Sub_contribution,CKKS_Sub_Scalar_contribution,CKKS_Mult_Scalar_contribution,CKKS_Mult_contribution,CKKS_Square_contribution,CKKS_Chebyshev_Series_contribution,estimated_Energy
none,15,14,2,0.0785470085470085,75.14,3.5310000000000006,0.0805543710021322,3.251818181818182,0.1532635983263598,0.0297875457875457,3,3,3,3,3,3,3,5.498290598290595,13.027405857740582,0.9234139194139167,5.397142857142857,409.59600000000006,26.014545454545456,75.14,535.5967986871335
none,15,14,4,0.0791245791245791,56.900000000000006,3.090769230769231,0.0671378708551483,3.0692307692307708,0.1226190476190475,0.0390691244239631,3,3,3,3,3,3,3,5.538720538720537,10.422619047619039,1.211142857142856,4.498237347294936,358.5292307692308,24.553846153846166,56.900000000000006,461.6537967138544
none,15,14,8,0.1021291866028708,62.64,3.1011764705882348,0.0806451612903225,2.831764705882353,0.1309487179487179,0.0471799628942486,3,3,3,3,3,3,3,7.149043062200956,11.130641025641022,1.4625788497217065,5.403225806451607,359.73647058823525,22.654117647058825,62.64,470.1760769793093
none,15,14,16,0.1193749999999999,64.88,3.430625,0.0807771260997067,3.0938888888888902,0.1262325581395348,0.0568341232227488,3,3,3,3,3,3,3,8.356249999999992,10.729767441860458,1.7618578199052128,5.412067448680349,397.9525,24.751111111111122,64.88,513.8435538215572
none,15,14,32,0.1301086956521738,64.05000000000001,3.5181250000000004,0.0869609261939218,3.489444444444445,0.1338694638694638,0.0564803921568627,3,3,3,3,3,3,3,9.107608695652166,11.378904428904423,1.7508921568627438,5.826382054992761,408.1025,27.91555555555556,64.05000000000001,528.1318428919676
none,15,16,1,0.0486925287356321,112.36,5.318571428571433,0.1006726457399102,4.96857142857143,0.2092903225806451,0.0196930803571428,3,3,3,3,3,3,3,3.4084770114942473,17.78967741935483,0.6104854910714268,6.745067264573983,616.9542857142862,39.74857142857144,112.36,797.6165643293522
none,15,16,2,0.1057281553398057,87.34999999999998,3.435555555555556,0.0845542168674698,3.5660000000000007,0.1972596153846152,0.0268742921857304,3,3,3,3,3,3,3,7.400970873786399,16.76706730769229,0.8331030577576424,5.665132530120477,398.5244444444445,28.528000000000006,87.34999999999998,545.0687182138013
none,15,16,4,0.1045533141210374,74.03,3.658333333333335,0.0858555133079847,3.2738461538461543,0.1526714801444043,0.0375982996811902,3,3,3,3,3,3,3,7.318731988472618,12.977075812274364,1.1655472901168964,5.752319391634975,424.36666666666684,26.190769230769234,74.03,551.8011103799349
none,15,16,8,0.1342857142857143,74.06000000000002,3.210714285714287,0.0845742904841402,3.006875000000001,0.15003003003003,0.0476039387308534,3,3,3,3,3,3,3,9.400000000000002,12.75255255255255,1.4757221006564554,5.666477462437393,372.4428571428573,24.055000000000007,74.06000000000002,499.8526092585037
none,15,16,16,0.1314588859416445,73.23,4.015333333333334,0.1061178509532062,4.1146666666666665,0.1586980609418282,0.0621865284974093,3,3,3,3,3,3,3,9.202122015915116,13.489335180055397,1.9277823834196883,7.109896013864815,465.77866666666677,32.91733333333333,73.23,603.6551355932552
none,15,16,32,0.1267958656330749,77.77,3.9540000000000006,0.1022671353251317,4.005999999999999,0.1656153846153846,0.0638241758241758,3,3,3,3,3,3,3,8.875710594315244,14.077307692307691,1.9785494505494496,6.851898066783823,458.6640000000001,32.047999999999995,77.77,600.2654658039563
none,15,18,1,0.0552338129496402,123.44,5.496666666666666,0.1021907216494845,5.541666666666668,0.2353237410071941,0.0283983849259757,3,3,3,3,3,3,3,3.866366906474814,20.0025179856115,0.8803499327052468,6.846778350515462,637.6133333333332,44.33333333333334,123.44,836.9826798419735
none,15,18,2,0.0997802197802198,97.01000000000002,3.9562500000000007,0.0967768595041321,3.86222222222222,0.2085869565217391,0.0480829015544041,3,3,3,3,3,3,3,6.984615384615386,17.729891304347824,1.490569948186527,6.484049586776851,458.92500000000007,30.89777777777776,97.01000000000002,619.5219040017043
none,15,18,4,0.1237583892617449,87.30999999999999,3.84090909090909,0.0897008547008547,3.544166666666668,0.1612648221343873,0.0512054120541205,3,3,3,3,3,3,3,8.663087248322142,13.707509881422922,1.5873677736777354,6.009957264957265,445.54545454545445,28.353333333333342,87.30999999999999,591.1767100471678
none,15,18,8,0.1457777777777778,74.33000000000001,3.649230769230769,0.0959758551307846,3.1042857142857123,0.1674642857142856,0.058562874251497,3,3,3,3,3,3,3,10.204444444444446,14.234464285714276,1.815449101796407,6.430382293762569,423.3107692307692,24.8342857142857,74.33000000000001,555.1597950707726
none,15,18,16,0.1666176470588235,86.88999999999999,4.346428571428572,0.1195348837209302,4.49357142857143,0.1972312703583061,0.0779512195121951,3,3,3,3,3,3,3,11.663235294117646,16.76465798045602,2.416487804878048,8.008837209302323,504.1857142857144,35.94857142857144,86.88999999999999,665.8775040030399
none,15,18,32,0.1531123919308357,85.94,4.454615384615387,0.1231349206349206,4.109230769230768,0.1667168674698794,0.0678715365239295,3,3,3,3,3,3,3,10.7178674351585,14.17093373493975,2.1040176322418143,8.25003968253968,516.7353846153849,32.873846153846145,85.94,670.7920892541108
none,15,20,1,0.0791350210970464,140.5,5.853333333333332,0.1051197604790418,6.256666666666664,0.2810169491525425,0.0325040257648953,3,3,3,3,3,3,3,5.539451476793248,23.886440677966114,1.0076247987117544,7.0430239520958,678.9866666666665,50.05333333333331,140.5,907.0165409055667
none,15,20,2,0.1211983471074379,114.85,4.752500000000001,0.1031481481481481,4.423750000000002,0.22325,0.0451331360946745,3,3,3,3,3,3,3,8.483884297520653,18.97625,1.3991272189349095,6.910925925925922,551.2900000000002,35.390000000000015,114.85,737.3001874423817
none,15,20,4,0.1471955719557194,91.94,3.845454545454544,0.0981113801452783,3.286363636363639,0.1805990783410138,0.0524731182795699,3,3,3,3,3,3,3,10.303690036900358,15.350921658986172,1.626666666666667,6.573462469733646,446.0727272727271,26.29090909090911,91.94,598.1583771959231
none,15,20,8,0.1447569444444444,86.97,3.752500000000001,0.1043052391799544,3.3346153846153843,0.1783146067415729,0.0661705202312138,3,3,3,3,3,3,3,10.132986111111109,15.156741573033697,2.0512861271676277,6.988451025056945,435.2900000000001,26.676923076923075,86.97,583.2663879132925
none,15,20,16,0.1874113475177306,100.89,4.465384615384616,0.1329646017699114,4.813571428571429,0.2257509157509157,0.0811950549450549,3,3,3,3,3,3,3,13.11879432624114,19.188827838827834,2.517046703296702,8.908628318584064,517.9846153846155,38.50857142857143,100.89,701.1164840001367
none,15,20,32,0.1786084142394821,97.56,5.166666666666668,0.1072647702407001,5.080833333333333,0.1982817869415807,0.0826758620689655,3,3,3,3,3,3,3,12.502588996763746,16.85395189003436,2.5629517241379305,7.186739606126906,599.3333333333335,40.64666666666666,97.56,776.646232217063
none,16,10,1,0.0669197396963123,120.36,7.025999999999996,0.1040189873417721,6.397999999999996,0.2681355932203391,0.0338947368421052,3,3,3,3,3,3,3,4.684381778741861,22.79152542372882,1.0507368421052612,6.969272151898731,815.0159999999996,51.18399999999997,120.36,1022.0559161964743
none,16,10,2,0.1182417582417582,96.82,5.09,0.0966124661246612,4.927142857142854,0.1933766233766234,0.0429470198675496,3,3,3,3,3,3,3,8.276923076923074,16.437012987012988,1.3313576158940374,6.473035230352301,590.4399999999999,39.417142857142835,96.82,759.1954717673252
none,16,10,4,0.1259322033898304,89.94999999999999,3.6388888888888857,0.1102238805970149,3.697999999999997,0.1964651162790698,0.039171974522293,3,3,3,3,3,3,3,8.815254237288128,16.699534883720933,1.214331210191083,7.384999999999999,422.11111111111074,29.583999999999975,89.94999999999999,575.7592314423109
none,16,10,8,0.1313087248322147,79.76000000000002,4.838999999999999,0.0959440559440559,5.281818181818181,0.1896226415094339,0.0555544041450777,3,3,3,3,3,3,3,9.19161073825503,16.11792452830188,1.7221865284974087,6.428251748251745,561.3239999999998,42.25454545454545,79.76000000000002,716.7985189978514
none,16,10,16,0.1564610389610389,83.72999999999999,5.479999999999997,0.1122727272727272,4.860909090909091,0.1970588235294117,0.0524973656480505,3,3,3,3,3,3,3,10.952272727272724,16.749999999999996,1.6274183350895655,7.522272727272723,635.6799999999996,38.88727272727273,83.72999999999999,795.1492365169073
none,16,10,32,0.1570915032679738,86.31,5.405999999999999,0.0982340425531914,4.985454545454546,0.1827241379310344,0.0529329004329004,3,3,3,3,3,3,3,10.996405228758166,15.531551724137923,1.6409199134199124,6.581680851063824,627.0959999999999,39.88363636363637,86.31,788.0401940810161
none,16,12,1,0.0944412607449857,155.77999999999997,9.682499999999996,0.1252918287937743,6.374000000000002,0.2976237623762374,0.0451267281105991,3,3,3,3,3,3,3,6.610888252148999,25.29801980198018,1.398928571428572,8.394552529182878,1123.1699999999994,50.99200000000002,155.77999999999997,1371.6443891547399
none,16,12,2,0.1489473684210526,123.26,7.52,0.1496727272727271,6.525000000000002,0.2923255813953489,0.0553306342780026,3,3,3,3,3,3,3,10.426315789473682,24.847674418604658,1.7152496626180804,10.028072727272715,872.3199999999999,52.20000000000002,123.26,1094.7973125979693
none,16,12,4,0.1547773279352227,105.96000000000004,4.904999999999998,0.1145689655172413,6.470000000000002,0.2266863905325444,0.0525526315789473,3,3,3,3,3,3,3,10.834412955465588,19.268343195266276,1.6291315789473664,7.676120689655167,568.9799999999997,51.76000000000002,105.96000000000004,766.108008419334
none,16,12,8,0.15144,103.04000000000002,5.720000000000002,0.1226246719160105,5.43,0.2413023255813954,0.0631895424836601,3,3,3,3,3,3,3,10.6008,20.51069767441861,1.958875816993463,8.215853018372703,663.5200000000003,43.44,103.04000000000002,851.2862265097851
none,16,12,16,0.1709126984126985,96.84,6.584444444444443,0.14925,6.347777777777775,0.2347736625514404,0.077012987012987,3,3,3,3,3,3,3,11.963888888888894,19.955761316872433,2.387402597402597,9.999749999999999,763.7955555555554,50.7822222222222,96.84,955.7245805809416
none,16,12,32,0.1850988142292491,96.94,5.955555555555559,0.1415288220551379,5.628888888888888,0.2370175438596491,0.0704701397712833,3,3,3,3,3,3,3,12.956916996047436,20.146491228070172,2.1845743329097824,9.482431077694239,690.8444444444449,45.0311111111111,96.94,877.5859691902776
none,16,14,1,0.1064111498257839,195.8,10.085,0.1415837104072398,10.097499999999997,0.4628571428571431,0.0612248062015504,3,3,3,3,3,3,3,7.448780487804873,39.34285714285716,1.8979689922480625,9.486108597285067,1169.8600000000001,80.77999999999997,195.8,1504.6157152201952
none,16,14,2,0.1593877551020408,148.68,7.178000000000004,0.1514767932489451,7.600000000000001,0.3436363636363635,0.0666435986159169,3,3,3,3,3,3,3,11.157142857142857,29.2090909090909,2.065951557093424,10.148945147679322,832.6480000000005,60.80000000000001,148.68,1094.709130471007
none,16,14,4,0.1410552763819095,124.89,7.296666666666667,0.1395637583892617,7.574999999999996,0.2429411764705884,0.0518381112984822,3,3,3,3,3,3,3,9.873869346733667,20.650000000000016,1.6069814502529483,9.350771812080533,846.4133333333334,60.599999999999966,124.89,1073.3849559424007
none,16,14,8,0.1626415094339621,128.59999999999997,6.155000000000001,0.1158035714285714,5.579999999999998,0.2702673796791444,0.0768938193343898,3,3,3,3,3,3,3,11.384905660377347,22.972727272727273,2.3837083993660837,7.758839285714283,713.9800000000001,44.639999999999986,128.59999999999997,931.7201806181852
none,16,14,16,0.2439069767441861,126.09000000000005,6.7925,0.1698525073746313,6.193333333333335,0.282095238095238,0.0875867507886435,3,3,3,3,3,3,3,17.073488372093028,23.978095238095232,2.7151892744479484,11.380117994100297,787.9300000000001,49.54666666666668,126.09000000000005,1018.7135575454032
none,16,14,32,0.2421596244131454,125.52,6.717500000000001,0.1559654178674351,6.027777777777779,0.2614622641509434,0.092453781512605,3,3,3,3,3,3,3,16.951173708920177,22.22429245283019,2.8660672268907548,10.44968299711815,779.2300000000001,48.22222222222223,125.52,1005.4634386079815
none,16,16,1,0.147125,230.78,11.74333333333334,0.189,13.126666666666663,0.4761643835616436,0.054437984496124,3,3,3,3,3,3,3,10.29875,40.47397260273971,1.687577519379844,12.663,1362.2266666666674,105.0133333333333,230.78,1763.1433001221203
none,16,16,2,0.1917543859649122,176.72,8.751999999999995,0.1689705882352941,7.76400000000001,0.4157291666666665,0.0843544857768052,3,3,3,3,3,3,3,13.422807017543855,35.33697916666665,2.614989059080961,11.321029411764705,1015.2319999999995,62.11200000000008,176.72,1316.7598046550559
none,16,16,4,0.1782417582417579,145.68999999999997,7.008333333333333,0.1317110266159694,5.882857142857148,0.294724409448819,0.080379241516966,3,3,3,3,3,3,3,12.476923076923052,25.051574803149617,2.491756487025946,8.824638783269949,812.9666666666666,47.06285714285718,145.68999999999997,1054.5644169598922
none,16,16,8,0.2138586956521737,135.81,6.572857142857146,0.1874305555555554,6.186250000000001,0.3246666666666664,0.0998848368522072,3,3,3,3,3,3,3,14.970108695652158,27.596666666666643,3.096429942418423,12.557847222222213,762.4514285714289,49.49000000000001,135.81,1005.9724810983882
none,16,16,16,0.3021739130434784,149.97,7.226250000000004,0.2067605633802817,7.615000000000002,0.3613414634146341,0.1168918918918918,3,3,3,3,3,3,3,21.152173913043487,30.714024390243896,3.6236486486486457,13.852957746478873,838.2450000000005,60.920000000000016,149.97,1118.4778046984154
none,16,16,32,0.324385026737968,148.82,8.164285714285711,0.1816610169491526,8.422500000000003,0.3751744186046513,0.1240808080808081,3,3,3,3,3,3,3,22.706951871657758,31.88982558139536,3.846505050505051,12.171288135593224,947.0571428571425,67.38000000000002,148.82,1233.871713496294
none,16,18,1,0.1041626794258374,260.22,12.310000000000002,0.2666666666666666,12.306666666666658,0.5050769230769228,0.0921596244131455,3,3,3,3,3,3,3,7.291387559808618,42.93153846153844,2.8569483568075107,17.866666666666664,1427.9600000000003,98.45333333333326,260.22,1857.579874378155
none,16,18,2,0.1934640522875816,199.3,10.314999999999998,0.2114285714285715,9.655,0.4695348837209305,0.1120506329113925,3,3,3,3,3,3,3,13.542483660130712,39.91046511627909,3.4735696202531674,14.16571428571429,1196.5399999999997,77.24,199.3,1544.172232682377
none,16,18,4,0.229685534591195,161.42999999999998,7.726666666666667,0.1673893805309734,7.030000000000001,0.3555555555555552,0.0997658079625292,3,3,3,3,3,3,3,16.07798742138365,30.22222222222219,3.092740046838405,11.215088495575218,896.2933333333333,56.24000000000001,161.42999999999998,1174.5713715193529
none,16,18,8,0.223481012658228,144.60000000000002,7.157142857142851,0.1850799999999999,6.9957142857142856,0.379485294117647,0.1100229885057471,3,3,3,3,3,3,3,15.643670886075961,32.256249999999994,3.41071264367816,12.400359999999994,830.2285714285707,55.965714285714284,144.60000000000002,1094.5052792440392
none,16,18,16,0.357962962962963,166.76000000000002,8.13428571428571,0.2197233201581027,7.327142857142846,0.4413513513513512,0.1194505494505494,3,3,3,3,3,3,3,25.05740740740741,37.51486486486485,3.7029670329670314,14.721462450592881,943.5771428571423,58.61714285714277,166.76000000000002,1249.9509874701173
none,16,18,32,0.2654326923076922,171.54000000000002,8.284285714285716,0.251309523809524,8.42857142857143,0.3132716049382718,0.1415662650602409,3,3,3,3,3,3,3,18.58028846153845,26.6280864197531,4.388554216867468,16.837738095238105,960.977142857143,67.42857142857144,171.54000000000002,1266.3803814791117
none,16,20,1,0.1965217391304348,311.6700000000001,11.066666666666665,0.2204255319148935,12.27333333333334,0.5481355932203389,0.0879891304347826,3,3,3,3,3,3,3,13.756521739130436,46.591525423728804,2.7276630434782607,14.768510638297865,1283.7333333333331,98.18666666666672,311.6700000000001,1771.4342208446353
none,16,20,2,0.2509489051094891,232.89,8.180000000000007,0.2007185628742513,8.189999999999998,0.451282051282051,0.1294752186588921,3,3,3,3,3,3,3,17.566423357664235,38.358974358974336,4.013731778425655,13.448143712574836,948.8800000000008,65.51999999999998,232.89,1320.6772732076397
none,16,20,4,0.2498611111111113,183.08,6.963999999999999,0.1853623188405797,9.231666666666662,0.3708823529411762,0.1036314363143631,3,3,3,3,3,3,3,17.49027777777779,31.524999999999977,3.2125745257452563,12.419275362318839,807.8239999999998,73.8533333333333,183.08,1129.404460999175
none,16,20,8,0.2671328671328674,169.92000000000002,6.968333333333334,0.2110666666666667,6.225714285714282,0.44408,0.1314021164021163,3,3,3,3,3,3,3,18.699300699300718,37.7468,4.073465608465606,14.14146666666667,808.3266666666667,49.80571428571426,169.92000000000002,1102.713413926814
none,16,20,16,0.3564516129032256,193.6,9.459999999999994,0.2169026548672563,8.638571428571431,0.4081481481481483,0.1418863049095607,3,3,3,3,3,3,3,24.95161290322579,34.692592592592604,4.398475452196381,14.532477876106173,1097.3599999999992,69.10857142857145,193.6,1438.6437302526915
none,16,20,32,0.336095890410959,190.43,8.870000000000005,0.2426377952755904,8.598571428571432,0.395172413793103,0.1666759776536311,3,3,3,3,3,3,3,23.52671232876713,33.58965517241375,5.166955307262564,16.256732283464558,1028.9200000000005,68.78857142857146,190.43,1366.67862652048
none,17,10,1,0.1736627906976742,255.74,13.150000000000006,0.2578676470588235,13.99666666666667,0.5796428571428569,0.1034293948126803,3,3,3,3,3,3,3,12.156395348837194,49.269642857142834,3.2063112391930897,17.277132352941173,1525.4000000000005,111.97333333333336,255.74,1975.0228151314482
none,17,10,2,0.2860902255639099,190.69,11.287499999999994,0.2446103896103892,9.78500000000001,0.4371232876712332,0.0890058479532163,3,3,3,3,3,3,3,20.026315789473692,37.15547945205482,2.759181286549705,16.388896103896077,1309.3499999999995,78.28000000000009,190.69,1654.6498726319737
none,17,10,4,0.2619708029197078,168.31,11.027999999999992,0.2254639175257733,8.920000000000002,0.3922000000000003,0.10307881773399,3,3,3,3,3,3,3,18.337956204379548,33.337000000000025,3.19544334975369,15.106082474226811,1279.2479999999991,71.36000000000001,168.31,1588.894482028359
none,17,10,8,0.3126811594202894,159.45,9.34600000000001,0.2347115384615383,9.459999999999994,0.4067567567567569,0.1283522727272726,3,3,3,3,3,3,3,21.887681159420257,34.57432432432434,3.97892045454545,15.725673076923066,1084.1360000000013,75.67999999999995,159.45,1395.4325990152145
none,17,10,16,0.3598561151079136,155.44,9.575999999999992,0.2474545454545453,9.474999999999994,0.4321969696969701,0.1369886363636362,3,3,3,3,3,3,3,25.189928057553953,36.73674242424246,4.246647727272722,16.579454545454535,1110.8159999999991,75.79999999999995,155.44,1424.8087727545228
none,17,10,32,0.3260431654676261,158.23000000000002,10.034,0.2486301369863013,9.805000000000009,0.4421804511278195,0.1461079545454545,3,3,3,3,3,3,3,22.823021582733826,37.585338345864656,4.529346590909089,16.658219178082188,1163.9440000000002,78.44000000000007,158.23000000000002,1482.20992569759
none,17,12,1,0.152896551724138,340.36,19.840000000000003,0.2717857142857145,15.319999999999991,0.7561702127659569,0.1288602941176471,3,3,3,3,3,3,3,10.702758620689659,64.27446808510634,3.99466911764706,18.209642857142875,2301.4400000000005,122.55999999999993,340.36,2861.5415386805867
none,17,12,2,0.2730630630630632,253.8,14.01333333333332,0.2474637681159421,14.37000000000002,0.576612903225806,0.1309225092250923,3,3,3,3,3,3,3,19.114414414414426,49.012096774193516,4.058597785977861,16.58007246376812,1625.546666666665,114.96000000000016,253.8,2083.0718481050194
none,17,12,4,0.4059292035398232,213.68,13.333333333333329,0.324394904458599,11.200000000000005,0.5670370370370375,0.1305244755244756,3,3,3,3,3,3,3,28.415044247787623,48.198148148148185,4.046258741258744,21.734458598726132,1546.666666666666,89.60000000000004,213.68,1952.340576402587
none,17,12,8,0.361150442477876,213.57999999999996,8.142499999999998,0.2454022988505748,11.3125,0.5283838383838386,0.1603956834532374,3,3,3,3,3,3,3,25.28053097345132,44.91262626262628,4.9722661870503595,16.44195402298851,944.5299999999997,90.5,213.57999999999996,1340.2173774461162
none,17,12,16,0.4717391304347824,198.57000000000005,12.210000000000008,0.2945054945054945,11.629999999999995,0.5183928571428567,0.2158391608391607,3,3,3,3,3,3,3,33.02173913043477,44.063392857142816,6.6910139860139815,19.731868131868133,1416.360000000001,93.03999999999996,198.57000000000005,1811.4780141054607
none,17,12,32,0.4114953271028039,189.36999999999995,13.632499999999991,0.2939226519337017,10.816000000000017,0.5197321428571429,0.1799300699300698,3,3,3,3,3,3,3,28.804672897196273,44.17723214285714,5.577832167832164,19.692817679558015,1581.369999999999,86.52800000000013,189.36999999999995,1955.5205548874428
none,17,14,1,0.2681512605042018,413.14,20.014999999999983,0.2726881720430105,16.25999999999999,0.5894999999999992,0.1772173913043482,3,3,3,3,3,3,3,18.770588235294127,50.10749999999994,5.493739130434794,18.270107526881702,2321.739999999998,130.07999999999993,413.14,2957.6019348926084
none,17,14,2,0.5551063829787228,309.39,14.52666666666667,0.3283035714285711,14.200000000000015,0.7437735849056599,0.1580530973451328,3,3,3,3,3,3,3,38.8574468085106,63.22075471698109,4.899646017699117,21.996339285714264,1685.0933333333337,113.60000000000012,309.39,2237.0575201622387
none,17,14,4,0.2861052631578955,260.54,15.079999999999998,0.2837956204379561,11.732500000000002,0.6108333333333329,0.1516033755274259,3,3,3,3,3,3,3,20.02736842105268,51.9208333333333,4.699704641350203,19.01430656934306,1749.2799999999997,93.86000000000001,260.54,2199.342212965079
none,17,14,8,0.4396842105263152,244.73,11.209999999999994,0.3404545454545453,11.319999999999991,0.5336781609195409,0.2592561983471073,3,3,3,3,3,3,3,30.77789473684206,45.36264367816098,8.036942148760327,22.810454545454533,1300.3599999999992,90.55999999999993,244.73,1742.637935109217
none,17,14,16,0.5834374999999996,235.66000000000005,13.52000000000001,0.3946496815286622,13.519999999999996,0.6913541666666672,0.2278242677824267,3,3,3,3,3,3,3,40.840624999999974,58.76510416666671,7.062552301255228,26.441528662420367,1568.320000000001,108.15999999999997,235.66000000000005,2045.2498101303433
none,17,14,32,0.4844791666666665,243.97,13.379999999999995,0.3568456375838926,11.88600000000001,0.6257291666666669,0.2314937759336099,3,3,3,3,3,3,3,33.91354166666665,53.18697916666669,7.1763070539419065,23.908657718120804,1552.0799999999995,95.08800000000008,243.97,2009.3234856053957
none,17,16,1,0.416633663366337,488.56,20.77500000000001,0.3820987654320991,24.58499999999998,0.7577142857142878,0.2089847715736037,3,3,3,3,3,3,3,29.16435643564359,64.40571428571447,6.478527918781715,25.60061728395064,2409.900000000001,196.67999999999984,488.56,3220.789215924091
none,17,16,2,0.4459523809523809,366.4500000000001,21.495000000000005,0.3752525252525247,17.38499999999999,0.727872340425531,0.1781865284974091,3,3,3,3,3,3,3,31.21666666666666,61.869148936170134,5.523782383419682,25.141919191919158,2493.4200000000005,139.07999999999993,366.4500000000001,3122.7015171781763
none,17,16,4,0.4102380952380953,294.19000000000005,12.949999999999989,0.338617886178862,13.76666666666668,0.6591803278688522,0.1954455445544556,3,3,3,3,3,3,3,28.71666666666667,56.03032786885243,6.058811881188124,22.687398373983754,1502.1999999999987,110.13333333333344,294.19000000000005,2020.016538124023
none,17,16,8,0.3310588235294123,272.06000000000006,14.627500000000012,0.3489473684210527,14.239999999999997,0.4735616438356169,0.2207281553398061,3,3,3,3,3,3,3,23.17411764705886,40.252739726027436,6.842572815533989,23.37947368421053,1696.7900000000013,113.91999999999997,272.06000000000006,2176.4189038728323
none,17,16,16,0.6273255813953487,288.56,15.873333333333337,0.485112781954887,12.689999999999998,0.5101030927835053,0.3310628019323669,3,3,3,3,3,3,3,43.91279069767441,43.35876288659795,10.262946859903375,32.50255639097743,1841.306666666667,101.51999999999998,288.56,2361.4237235018204
none,17,16,32,0.6381609195402289,288.15,15.7175,0.4608396946564888,11.400000000000006,0.8662500000000009,0.2729268292682927,3,3,3,3,3,3,3,44.67126436781602,73.63125000000008,8.460731707317073,30.876259541984748,1823.23,91.20000000000005,288.15,2360.219505617118
none,17,18,1,0.3383333333333329,561.91,29.435,0.5469014084507045,25.745000000000005,1.1564516129032256,0.2499408284023667,3,3,3,3,3,3,3,23.6833333333333,98.29838709677418,7.748165680473368,36.642394366197195,3414.46,205.96000000000004,561.91,4348.7022804767785
none,17,18,2,0.5889333333333333,413.43,16.590000000000003,0.2062921348314601,26.85499999999999,0.9683333333333336,0.2437647058823531,3,3,3,3,3,3,3,41.22533333333333,82.30833333333335,7.556705882352946,13.821573033707827,1924.4400000000005,214.83999999999992,413.43,2697.621945582728
none,17,18,4,0.5018666666666673,335.59,15.320000000000022,0.3597222222222225,15.026666666666642,0.8081818181818186,0.2093922651933697,3,3,3,3,3,3,3,35.13066666666671,68.69545454545458,6.491160220994461,24.101388888888906,1777.1200000000026,120.21333333333314,335.59,2367.3420036553402
none,17,18,8,0.6114864864864868,305.41,15.630000000000024,0.4005932203389832,13.697500000000003,0.6834374999999993,0.2605464480874317,3,3,3,3,3,3,3,42.80405405405408,58.09218749999994,8.076939890710383,26.839745762711875,1813.0800000000027,109.58000000000003,305.41,2363.8829272074786
none,17,18,16,0.6682432432432437,330.1,15.836666666666645,0.4789999999999992,16.502499999999984,0.921884057971014,0.3125966850828732,3,3,3,3,3,3,3,46.77702702702706,78.3601449275362,9.690497237569069,32.09299999999995,1837.0533333333308,132.01999999999987,330.1,2466.0940025254627
none,17,18,32,0.4428000000000009,337.30000000000007,13.374999999999986,0.4908870967741934,16.47500000000001,0.8104225352112682,0.3139779005524858,3,3,3,3,3,3,3,30.996000000000063,68.88591549295779,9.73331491712706,32.889435483870955,1551.4999999999984,131.80000000000007,337.30000000000007,2163.1046658939545
none,17,20,1,0.6820253164556949,641.79,27.474999999999994,0.5140322580645167,27.370000000000005,1.851785714285711,0.1287769784172661,3,3,3,3,3,3,3,47.741772151898644,157.40178571428544,3.992086330935249,34.44016129032262,3187.0999999999995,218.96000000000004,641.79,4291.425805487441
none,17,20,2,0.5937313432835829,471.15,19.330000000000013,0.4625000000000003,18.93500000000003,1.127179487179486,0.2224342105263157,3,3,3,3,3,3,3,41.5611940298508,95.81025641025632,6.895460526315787,30.98750000000002,2242.2800000000016,151.48000000000025,471.15,3040.1644109664244
none,17,20,4,0.5272058823529404,369.21,20.336666666666645,0.4712244897959179,20.210000000000008,1.136530612244897,0.2470253164556961,3,3,3,3,3,3,3,36.90441176470583,96.60510204081625,7.657784810126579,31.5720408163265,2359.0533333333306,161.68000000000006,369.21,3062.682672765306
none,17,20,8,0.5953731343283586,348.91,17.163333333333327,0.3676635514018693,10.640000000000017,0.6677966101694928,0.3095625000000002,3,3,3,3,3,3,3,41.6761194029851,56.76271186440688,9.596437500000006,24.633457943925244,1990.9466666666658,85.12000000000013,348.91,2557.645393377983
none,17,20,16,0.8846969696969698,383.74,14.636666666666656,0.6725471698113212,17.77000000000001,0.9411666666666658,0.3182500000000003,3,3,3,3,3,3,3,61.92878787878789,79.9991666666666,9.86575000000001,45.06066037735852,1697.853333333332,142.16000000000008,383.74,2420.6076982561453
none,17,20,32,0.7671212121212125,378.9200000000001,16.339999999999975,0.5590566037735849,17.69999999999999,0.7682539682539673,0.3783647798742136,3,3,3,3,3,3,3,53.69848484848488,65.30158730158722,11.72930817610062,37.456792452830186,1895.439999999997,141.5999999999999,378.9200000000001,2584.146172779
