security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,15,14,2,0.0012486182336182,0.05162,0.0031103456790123,0.0471333636363636,3,3,3,3,0.2222540455840396,9.096739181818174,0.82592,0.0995310617283936,10.244444289130607
none,15,14,4,0.0011762688442211,0.0420223076923076,0.0023267796610169,0.0319433124999999,3,3,3,3,0.2093758542713558,6.16505931249998,0.6723569230769216,0.0744569491525408,7.121249039000798
none,15,14,8,0.0011225454545454,0.0322284117647058,0.0016660833333333,0.025053947368421,3,3,3,3,0.1998130909090812,4.835411842105253,0.5156545882352928,0.0533146666666656,5.604194187916292
none,15,14,16,0.0011539191685912,0.029958125,0.0014942018779342,0.028134947368421,3,3,3,3,0.2053976120092336,5.430044842105253,0.47933,0.0478144600938944,6.162586914208381
none,15,14,32,0.0012638342391304,0.0321695625,0.0013085700934579,0.0255953684210526,3,3,3,3,0.22496249456521122,4.939906105263152,0.514713,0.0418742429906528,5.721455842819016
none,15,16,1,0.0006497417974322,0.0811785714285713,0.0029638545454545,0.0769897142857143,3,3,3,3,0.11565403994293161,14.85901485714286,1.2988571428571407,0.094843345454544,16.368369385397475
none,15,16,2,0.0016881071428571,0.0509032222222221,0.0037313623188405,0.0527476,3,3,3,3,0.3004830714285638,10.1802868,0.8144515555555536,0.119403594202896,11.414625021187014
none,15,16,4,0.0015630517241379,0.0442314166666666,0.0030578130841121,0.0392176923076923,3,3,3,3,0.2782232068965462,7.569014615384614,0.7077026666666656,0.0978500186915872,8.652790507639414
none,15,16,8,0.00165895,0.0356624999999999,0.0020687552447552,0.0296467058823529,3,3,3,3,0.2952931,5.72181423529411,0.5705999999999984,0.0662001678321664,6.653907503126275
none,15,16,16,0.0012023660477453,0.0371784,0.0018508908045977,0.0308417058823529,3,3,3,3,0.2140211564986634,5.952449235294109,0.5948544,0.0592285057471264,6.820553297539899
none,15,16,32,0.0013139424083769,0.0353195333333333,0.0016671904761904,0.0316554705882352,3,3,3,3,0.23388174869108821,6.1095058235293935,0.5651125333333328,0.0533500952380928,6.961850200791908
