security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Chebyshev_Series,CKKS_Mult,CKKS_Mult_Scalar,CKKS_Square,CKKS_Sub,CKKS_Sub_Scalar,CKKS_Add_count,CKKS_Chebyshev_Series_count,CKKS_Mult_count,CKKS_Mult_Scalar_count,CKKS_Square_count,CKKS_Sub_count,CKKS_Sub_Scalar_count,CKKS_Add_contribution,CKKS_Sub_contribution,CKKS_Sub_Scalar_contribution,CKKS_Mult_Scalar_contribution,CKKS_Mult_contribution,CKKS_Square_contribution,CKKS_Chebyshev_Series_contribution,estimated_Time
none,15,10,16,0.0008757916666666,0.4142689999999999,0.022636409090909,0.0005850207134637,0.0220903913043478,0.0008722023608768,0.0003588848728246,3,3,3,3,3,3,3,0.061305416666662,0.074137200674528,0.0111254310575626,0.039196387802067904,2.625823454545444,0.1767231304347824,0.4142689999999999,3.402580021181047
none,15,10,32,0.0008899252971137,0.389805,0.0230048181818181,0.0006227570694087,0.0215067083333333,0.0008249285714285,0.0003709596774193,3,3,3,3,3,3,3,0.062294770797959004,0.07011892857142249,0.0114997499999983,0.0417247236503829,2.6685589090908994,0.1720536666666664,0.389805,3.4160557487773286
none,15,12,1,0.0004438924544666,1.16933,0.0613188888888888,0.0008802182741116,0.0590527777777777,0.0023781886792452,0.0001996072136345,3,3,3,3,3,3,3,0.031072471812662,0.202146037735842,0.0061878236226695004,0.05897462436547719,7.112991111111101,0.4724222222222216,1.16933,9.053124290869974
none,15,12,2,0.0011989314420803,0.850503,0.0464824166666666,0.0009613137614678,0.0445277499999999,0.0016948829787234,0.0004836447480785,3,3,3,3,3,3,3,0.083925200945621,0.14406505319148902,0.0149929871904335,0.0644080220183426,5.3919603333333255,0.3562219999999992,0.850503,6.906076596679211
none,15,12,4,0.0009192061657032,0.5722190000000003,0.0319608124999999,0.0006945903614457,0.0326855294117647,0.0012663173333333,0.0004016144,3,3,3,3,3,3,3,0.064344431599224,0.10763697333333051,0.0124500464,0.0465375542168619,3.7074542499999885,0.2614842352941176,0.5722190000000003,4.772126490843523
none,15,12,8,0.0010050576131687,0.478066,0.0294308333333333,0.0006817836338418,0.0268732631578947,0.0011019253731343,0.0004233737133808,3,3,3,3,3,3,3,0.070354032921809,0.09366365671641551,0.0131245851148048,0.0456795034674006,3.4139766666666627,0.2149861052631576,0.478066,4.32985055015025
none,15,12,16,0.0009748211382113,0.4487025,0.0286436666666666,0.0007049918032786,0.0256382631578947,0.0010951720430107,0.0004141277683134,3,3,3,3,3,3,3,0.068237479674791,0.0930896236559095,0.012837960817715401,0.0472344508196662,3.3226653333333256,0.2051061052631576,0.4487025,4.197873453564565
none,15,12,32,0.0009190342052313,0.44845,0.0260373333333333,0.0007395020804438,0.0272718421052631,0.0010151412803532,0.000428502838605,3,3,3,3,3,3,3,0.06433239436619101,0.08628700883002201,0.013283587996755,0.0495466393897346,3.0203306666666627,0.2181747368421048,0.44845,3.90040503409147
none,15,14,1,0.0005003968609865,1.36671,0.061115,0.0009718582677165,0.063674875,0.0029839285714285,0.0002418522144522,3,3,3,3,3,3,3,0.035027780269055,0.2536339285714225,0.0074974186480182,0.0651145039370055,7.08934,0.509399,1.36671,9.3267226314255
none,15,14,2,0.0012486182336182,1.0842889999999998,0.05162,0.0010578234042553,0.0446800909090909,0.001931430962343,0.0004091313432835,3,3,3,3,3,3,3,0.08740327635327401,0.164171631799155,0.0126830716417885,0.0708741680851051,5.98792,0.3574407272727272,1.0842889999999998,7.76478187515205
none,15,14,4,0.0011762688442211,0.7045859999999999,0.0420223076923076,0.0008216090750436,0.0402319999999999,0.0014975595238095,0.0004821896869244,3,3,3,3,3,3,3,0.082338819095477,0.1272925595238075,0.0149478802946564,0.0550478080279212,4.874587692307681,0.3218559999999992,0.7045859999999999,6.180656759249543
none,15,14,8,0.0011225454545454,0.6417829999999998,0.0322284117647058,0.0008175553797468,0.0287196111111111,0.0012872487179487,0.0004795983302411,3,3,3,3,3,3,3,0.078578181818178,0.1094161410256395,0.0148675482374741,0.0547762104430356,3.7384957647058723,0.2297568888888888,0.6417829999999998,4.867673735119089
none,15,14,16,0.0011539191685912,0.584767,0.029958125,0.0007073069016152,0.0296764444444444,0.0010627697674418,0.0005243320079522,3,3,3,3,3,3,3,0.080774341801384,0.09033543023255301,0.016254292246518198,0.0473895624082184,3.4751425,0.2374115555555552,0.584767,4.532074682244229
none,15,14,32,0.0012638342391304,0.592314,0.0321695625,0.0008005542691751,0.0303168888888888,0.0012159538106235,0.0005218617647058,3,3,3,3,3,3,3,0.088468396739128,0.1033560739029975,0.0161777147058798,0.053637136034731706,3.73166925,0.2425351111111104,0.592314,4.828157682493847
none,15,16,1,0.0006497417974322,1.7986179999999998,0.0811785714285713,0.0012003923766816,0.0769939999999999,0.0032235379746835,0.0002522952008928,3,3,3,3,3,3,3,0.045481925820254,0.2740007278480975,0.0078211512276768,0.0804262892376672,9.41671428571427,0.6159519999999992,1.7986179999999998,12.239014379847964
none,15,16,2,0.0016881071428571,1.2471100000000002,0.0509032222222221,0.0011310843373493,0.050319,0.0026808173076923,0.0004427010192525,3,3,3,3,3,3,3,0.118167499999997,0.22786947115384548,0.0137237315968275,0.0757826506024031,5.904773777777764,0.402552,1.2471100000000002,7.989979131130837
none,15,16,4,0.0015630517241379,0.933334,0.0442314166666666,0.0010452832699619,0.0413357692307692,0.0017929963898916,0.000486224229543,3,3,3,3,3,3,3,0.109413620689653,0.152404693140786,0.015072951115833,0.0700339790874473,5.130844333333325,0.3306861538461536,0.933334,6.741789731213198
none,15,16,8,0.00165895,0.7775079999999999,0.0356624999999999,0.0008734207011686,0.0339774666666666,0.0014304474474474,0.0004898657505285,3,3,3,3,3,3,3,0.1161265,0.121588033033029,0.015185838266383502,0.0585191869782962,4.136849999999988,0.2718197333333328,0.7775079999999999,5.497597291611029
none,15,16,16,0.0012023660477453,0.6300100000000002,0.0371784,0.0008971807017543,0.034927,0.0012915706371191,0.0005843533678756,3,3,3,3,3,3,3,0.084165623342171,0.1097835041551235,0.0181149544041436,0.0601111070175381,4.3126944,0.279416,0.6300100000000002,5.494295588918977
none,15,16,32,0.0013139424083769,0.682242,0.0353195333333333,0.0008737697715289,0.0314714,0.0014009342857142,0.0005960692307692,3,3,3,3,3,3,3,0.091975968586383,0.11907941428570701,0.0184781461538452,0.058542574692436296,4.097065866666663,0.2517712,0.682242,5.319155170385034
none,15,18,1,0.0007602814685314,1.9515860000000005,0.0914975,0.0013140592783505,0.0881484999999999,0.0036522765957446,0.0003459912516823,3,3,3,3,3,3,3,0.053219702797198,0.310443510638291,0.010725728802151299,0.0880419716494835,10.61371,0.7051879999999991,1.9515860000000005,13.732914913887123
none,15,18,2,0.001618503649635,1.382127,0.05652425,0.0013584820936639,0.0554108888888889,0.0027175380434782,0.0006595601552393,3,3,3,3,3,3,3,0.11329525547444999,0.230990733695647,0.0204463648124183,0.0910183002754813,6.556813,0.4432871111111112,1.382127,8.837977765369107
none,15,18,4,0.0018698361204013,1.109093,0.0463894545454545,0.0011043525641025,0.0442896666666666,0.0018014761904761,0.0006520012300122,3,3,3,3,3,3,3,0.130888528428091,0.15312547619046848,0.0202120381303782,0.0739916217948675,5.381176727272722,0.3543173333333328,1.109093,7.22280472514986
none,15,18,8,0.0015877570977917,0.7874969999999997,0.0393826923076923,0.0010460824949698,0.0297845714285714,0.0016931821428571,0.0006032059880239,3,3,3,3,3,3,3,0.111142996845419,0.1439204821428535,0.0186993856287409,0.0700875271629766,4.5683923076923065,0.2382765714285712,0.7874969999999997,5.938016270900867
none,15,18,16,0.0015361069182389,0.750041,0.0391479285714286,0.0011234886128364,0.038956923076923,0.0017221140065146,0.000686856060606,3,3,3,3,3,3,3,0.107527484276723,0.146379690553741,0.021292537878786003,0.0752737370600388,4.541159714285717,0.311655384615384,0.750041,5.953329548670389
none,15,18,32,0.0014905160349854,0.7403089999999999,0.0400713076923076,0.0010845694444444,0.0338264285714285,0.0015628524590163,0.0006007024390243,3,3,3,3,3,3,3,0.10433612244897801,0.1328424590163855,0.0186217756097533,0.0726661527777748,4.648271692307682,0.270611428571428,0.7403089999999999,5.987658630732001
none,15,20,1,0.0011048189473684,2.275907,0.0958283333333333,0.0017068233532934,0.0999728333333334,0.004218294117647,0.0004046787479406,3,3,3,3,3,3,3,0.07733732631578799,0.35855499999999496,0.012545041186158599,0.1143571646706578,11.116086666666662,0.7997826666666672,2.275907,14.75457086550593
none,15,20,2,0.0018842851239669,1.600861,0.069331,0.0014336851851851,0.0622807499999999,0.00309223125,0.0006480576923076,3,3,3,3,3,3,3,0.131899958677683,0.26283965625,0.0200897884615356,0.09605690740740169,8.042396,0.4982459999999992,1.600861,10.65238931079662
none,15,20,4,0.0021494538745387,1.124883,0.0497906363636363,0.001249909975669,0.0434316363636363,0.0022555841121495,0.0006565188172043,3,3,3,3,3,3,3,0.150461771217709,0.1917246495327075,0.020352083333333302,0.08374396836982301,5.775713818181811,0.3474530909090904,1.124883,7.694332381544475
none,15,20,8,0.0020303771626297,0.911727,0.0433709999999999,0.0010547243735763,0.0359757692307692,0.001708202247191,0.0007292919075144,3,3,3,3,3,3,3,0.142126401384079,0.145197191011235,0.0226080491329464,0.07066653302961211,5.031035999999989,0.2878061538461536,0.911727,6.611167328404014
none,15,20,16,0.0018097046263345,0.8457369999999997,0.0407462307692307,0.0011872149122807,0.0421424285714285,0.0020707753623188,0.0007171318681318,3,3,3,3,3,3,3,0.126679323843415,0.176015905797098,0.022231087912085803,0.0795433991228069,4.726562769230761,0.337139428571428,0.8457369999999997,6.313908914477595
none,15,20,32,0.0016394281045751,0.8563909999999999,0.0484915833333333,0.0009150610021786,0.0431449999999999,0.0016114947735191,0.0007215,3,3,3,3,3,3,3,0.11475996732025699,0.1369770557491235,0.0223665,0.061309087145966196,5.625023666666663,0.3451599999999992,0.8563909999999999,7.161987276882009
none,16,10,1,0.0011168893805309,1.968189,0.1092752,0.001560716088328,0.1041115999999999,0.0041869406779661,0.0004430622807017,3,3,3,3,3,3,3,0.078182256637163,0.3558899576271185,0.013734930701752699,0.10456797791797601,12.6759232,0.8328927999999992,1.968189,16.02938012288401
none,16,10,2,0.0019727074074074,1.391452,0.0729899999999999,0.0013724227642276,0.0743942857142857,0.0027456226415094,0.000587646226415,3,3,3,3,3,3,3,0.138089518518518,0.233377924528299,0.018217033018865,0.0919523252032492,8.466839999999989,0.5951542857142856,1.391452,10.935083086983205
none,16,10,4,0.0016807288135593,1.1145299999999998,0.0500426666666666,0.001271303482587,0.0473706,0.0025264697674418,0.0005113044397463,3,3,3,3,3,3,3,0.117651016949151,0.214749930232553,0.0158504376321353,0.085177333333329,5.804949333333326,0.3789648,1.1145299999999998,7.731872851480494
none,16,10,8,0.0017392718120805,0.8410680000000004,0.054231,0.0010394794520547,0.0557414545454545,0.0018170766129032,0.0005621450777202,3,3,3,3,3,3,3,0.121749026845635,0.154451512096772,0.0174264974093262,0.0696451232876649,6.290796,0.445931636363636,0.8410680000000004,7.9410677960030345
none,16,10,16,0.0017150225806451,0.8352330000000001,0.0546075,0.0010717294372294,0.0468853636363636,0.0018253667820069,0.0004584450317124,3,3,3,3,3,3,3,0.120051580645157,0.1551561764705865,0.0142117959830844,0.0718058722943698,6.3344700000000005,0.3750829090909088,0.8352330000000001,7.906011334484107
none,16,10,32,0.0017806764705882,0.870193,0.052338,0.0010797383966244,0.0483598181818181,0.0018919551724137,0.0005321569264069,3,3,3,3,3,3,3,0.124647352941174,0.1608161896551645,0.016496864718613898,0.0723424725738348,6.071208,0.3868785454545448,0.870193,7.702582425343332
none,16,12,1,0.0014567191977077,2.532799,0.15433525,0.0019069922178988,0.120113,0.0048953465346534,0.0005729331797235,3,3,3,3,3,3,3,0.101970343839539,0.416104455445539,0.0177609285714285,0.1277684785992196,17.902889000000002,0.960904,2.532799,22.06019620645573
none,16,12,2,0.0024090394736842,1.7570699999999997,0.1031866666666666,0.0019111,0.095304,0.0039684418604651,0.0007064777618364,3,3,3,3,3,3,3,0.168632763157894,0.3373175581395335,0.0219008106169284,0.1280437,11.969653333333325,0.762432,1.7570699999999997,15.145050165247682
none,16,12,4,0.0021320971659919,1.3290990000000005,0.0719745,0.001476816091954,0.082357,0.0029216390532544,0.0006791131578947,3,3,3,3,3,3,3,0.149246801619433,0.24833931952662402,0.0210525078947357,0.098946678160918,8.349041999999999,0.658856,1.3290990000000005,10.854582307201712
none,16,12,8,0.001753316,1.0814269999999997,0.0626195,0.0013366909090909,0.060574,0.0024343980099502,0.0006752131578947,3,3,3,3,3,3,3,0.12273212,0.206923830845767,0.0209316078947357,0.0895582909090903,7.263862,0.484592,1.0814269999999997,9.270026849649591
none,16,12,16,0.0019243928571428,0.9784890000000002,0.0638454444444444,0.0012672599999999,0.0586986666666666,0.0020445390946502,0.0006853934210526,3,3,3,3,3,3,3,0.13470749999999598,0.17378582304526702,0.0212471960526306,0.0849064199999933,7.406071555555551,0.4695893333333328,0.9784890000000002,9.26879682798677
none,16,12,32,0.0020685889328063,0.97105,0.0571418888888889,0.0012872957393483,0.0512896666666666,0.0021100123966942,0.0006603811944091,3,3,3,3,3,3,3,0.14480122529644102,0.179351053719007,0.020471817026682097,0.0862488145363361,6.628459111111113,0.4103173333333328,0.97105,8.440699355022911
none,16,14,1,0.0018158485915492,3.1424640000000004,0.1518495,0.0022142314814814,0.153018,0.0062248214285714,0.000768776744186,3,3,3,3,3,3,3,0.12710940140844398,0.529109821428569,0.023832079069766,0.1483535092592538,17.614542,1.224144,3.1424640000000004,22.80955481116603
none,16,14,2,0.0026574615384615,2.1471780000000003,0.1044897999999999,0.0021616666666666,0.1081472000000001,0.004642009009009,0.0008794207746478,3,3,3,3,3,3,3,0.18602230769230502,0.394570765765765,0.0272620440140818,0.1448316666666622,12.120816799999988,0.8651776000000008,2.1471780000000003,15.885859184138804
none,16,14,4,0.0022376363636363,1.55816,0.0878581666666666,0.0016877348993288,0.0986056666666665,0.0031660849673202,0.0008096390728476,3,3,3,3,3,3,3,0.156634545454541,0.269117222222217,0.0250988112582756,0.1130782382550296,10.191547333333325,0.788845333333332,1.55816,13.102481483856721
none,16,14,8,0.0019976886792452,1.3459089999999998,0.065302625,0.0012270357142857,0.0630593749999999,0.0026654117647058,0.0007958959999999,3,3,3,3,3,3,3,0.139838207547164,0.226559999999993,0.0246727759999969,0.08221139285714191,7.5751045,0.5044749999999992,1.3459089999999998,9.898770876404296
none,16,14,16,0.0024455255813953,1.1892550000000002,0.0676305,0.001498831858407,0.0586348888888889,0.0024276571428571,0.0008010268138801,3,3,3,3,3,3,3,0.171186790697671,0.2063508571428535,0.0248318312302831,0.100421734513269,7.8451379999999995,0.4690791111111112,1.1892550000000002,10.006263324695187
none,16,14,32,0.0023945305164319,1.1785279999999996,0.0642576249999999,0.0014351930835734,0.0544732222222222,0.002323608490566,0.0008377433333333,3,3,3,3,3,3,3,0.167617136150233,0.19750672169811,0.0259700433333323,0.09615793659941779,7.4538844999999885,0.4357857777777776,1.1785279999999996,9.555450115558859
none,16,16,1,0.0020864958333333,3.71596,0.1783513333333333,0.0028516999999999,0.2018176666666666,0.0067352191780821,0.0007754795321637,3,3,3,3,3,3,3,0.146054708333331,0.5724936301369785,0.024039865497074698,0.1910638999999933,20.688754666666664,1.6145413333333327,3.71596,26.952908103967374
none,16,16,2,0.0029519941520467,2.503304,0.1233777999999998,0.0022979460784313,0.1145263999999999,0.0053244479166666,0.0010630875273522,3,3,3,3,3,3,3,0.206639590643269,0.45257807291666097,0.0329557133479182,0.1539623872548971,14.311824799999977,0.9162111999999992,2.503304,18.57747576416272
none,16,16,4,0.0028574999999999,1.824753,0.0921311666666666,0.001872680608365,0.0835891666666667,0.0037706141732283,0.0009664870259481,3,3,3,3,3,3,3,0.20002499999999301,0.3205022047244055,0.0299610978043911,0.125469600760455,10.687215333333326,0.6687133333333336,1.824753,13.856639569955902
none,16,16,8,0.0028303333333333,1.463696,0.0779667142857143,0.0017269027777777,0.070247125,0.0034695533333333,0.0010212975047984,3,3,3,3,3,3,3,0.19812333333333101,0.2949120333333305,0.031660222648750395,0.11570248611110591,9.04413885714286,0.561977,1.463696,11.710209932569379
none,16,16,16,0.0029589836956521,1.37872,0.0731161428571428,0.0017783309859154,0.067451125,0.0029843231707317,0.0009964922779922,3,3,3,3,3,3,3,0.20712885869564698,0.2536674695121945,0.030891260617758202,0.1191481760563318,8.481472571428565,0.539609,1.37872,11.010637336310497
none,16,16,32,0.0033294919786096,1.335924,0.0749264285714285,0.0014630881355932,0.0792052499999999,0.0032124565217391,0.001126402020202,3,3,3,3,3,3,3,0.233064438502672,0.2730588043478235,0.034918462626262005,0.0980269050847444,8.691465714285707,0.6336419999999992,1.335924,11.30010032484721
none,16,18,1,0.0018509336492891,4.216247000000001,0.1949706666666666,0.0039651006289308,0.1896023333333332,0.0078231692307692,0.0012159413145539,3,3,3,3,3,3,3,0.129565355450237,0.664969384615382,0.0376941807511709,0.2656617421383636,22.616597333333324,1.5168186666666656,4.216247000000001,29.447553662955144
none,16,18,2,0.0025367777777777,2.820256,0.1367639999999998,0.0032606758241758,0.1346979999999999,0.0060614999999999,0.0013288170103092,3,3,3,3,3,3,3,0.17757444444443898,0.5152274999999915,0.0411933273195852,0.2184652802197786,15.864623999999978,1.0775839999999992,2.820256,20.71492455198377
none,16,18,4,0.0032126540880503,2.053144,0.098831,0.0022603866666666,0.0874501666666667,0.0043708974358974,0.0011950564705882,3,3,3,3,3,3,3,0.22488578616352098,0.371526282051279,0.0370467505882342,0.1514459066666622,11.464396,0.6996013333333336,2.053144,15.00204605880303
none,16,18,8,0.0029158,1.571911,0.0807908571428571,0.001976869047619,0.0771342857142857,0.0043619416058394,0.0011504081632653,3,3,3,3,3,3,3,0.204106,0.37076503649634895,0.0356626530612243,0.132450226190473,9.371739428571424,0.6170742857142856,1.571911,12.303708630033755
none,16,18,16,0.0036089135802469,1.4497809999999998,0.0755334285714285,0.0019473588709677,0.0634531428571429,0.0036596689189189,0.0010467868131868,3,3,3,3,3,3,3,0.252623950617283,0.3110718581081065,0.0324503912087908,0.1304730443548359,8.761877714285706,0.5076251428571432,1.4497809999999998,11.445903101431867
none,16,18,32,0.002682829787234,1.5048239999999995,0.0714467142857143,0.0021340436507936,0.0749938571428571,0.0024640061349693,0.001392294117647,3,3,3,3,3,3,3,0.18779808510638,0.2094405214723905,0.043161117647057004,0.1429809246031712,8.287818857142858,0.5999508571428568,1.5048239999999995,10.975974363114712
none,16,20,1,0.0026828749999999,5.018813999999999,0.1730243333333332,0.0035143829787234,0.2097286666666669,0.0085912372881355,0.0013328532608695,3,3,3,3,3,3,3,0.187801249999993,0.7302551694915175,0.0413184510869545,0.2354636595744678,20.07082266666665,1.6778293333333352,5.018813999999999,27.962304530152917
none,16,20,2,0.0035788978102189,3.3301669999999994,0.1403802500000002,0.0029409820359281,0.1099989999999999,0.006309911392405,0.0016892711370262,3,3,3,3,3,3,3,0.250522846715323,0.536342468354425,0.0523674052478122,0.1970457964071827,16.284109000000022,0.8799919999999992,3.3301669999999994,21.530546516724762
none,16,20,4,0.0036198811188811,2.281325,0.0925729999999999,0.0025296038647343,0.0995808333333333,0.0048733039215686,0.0014864390243902,3,3,3,3,3,3,3,0.25339167832167697,0.414230833333331,0.0460796097560962,0.1694834589371981,10.738467999999989,0.7966466666666664,2.281325,14.699625247014957
none,16,20,8,0.003064986013986,1.8122419999999997,0.0832051666666666,0.0022524692982456,0.0666342857142857,0.0041356479999999,0.0013523979057591,3,3,3,3,3,3,3,0.21454902097901998,0.3515300799999915,0.041924335078532105,0.1509154429824552,9.651799333333324,0.5330742857142856,1.8122419999999997,12.756034498087608
none,16,20,16,0.0034295870967741,1.7576549999999995,0.0892988333333333,0.001881128318584,0.0812647142857142,0.0037638296296296,0.0011776833773087,3,3,3,3,3,3,3,0.240071096774187,0.31992551851851597,0.036508184696569704,0.126035597345128,10.358664666666662,0.6501177142857136,1.7576549999999995,13.488977778286776
none,16,20,32,0.0033425985915492,1.6818469999999994,0.0892264999999998,0.0021023230088495,0.0790708571428572,0.003375775510204,0.0014846804407713,3,3,3,3,3,3,3,0.233981901408444,0.28694091836734,0.046025093663910305,0.1408556415929165,10.350273999999978,0.6325668571428577,1.6818469999999994,13.372491412175444
none,17,10,1,0.0027210116279069,4.183438,0.2329303333333332,0.0039010592592592,0.2248296666666669,0.0090227499999999,0.0014091142857142,3,3,3,3,3,3,3,0.19047081395348298,0.7669337499999915,0.043682542857140204,0.2613709703703664,27.01991866666665,1.7986373333333352,4.183438,34.26445207718097
none,17,10,2,0.0042917142857142,2.747838,0.1616332499999999,0.0033782516129032,0.14980425,0.0065161506849315,0.0013736959064327,3,3,3,3,3,3,3,0.300419999999994,0.5538728082191775,0.0425845730994137,0.2263428580645144,18.74945699999999,1.198434,2.747838,23.818949239383088
none,17,10,4,0.0036340948905109,2.1168640000000005,0.1372027999999999,0.0027649742268041,0.1188061999999999,0.0059454699999999,0.0012162167487684,3,3,3,3,3,3,3,0.25438664233576297,0.5053649499999915,0.0377027192118204,0.1852532731958747,15.91552479999999,0.9504495999999992,2.1168640000000005,19.965545984743436
none,17,10,8,0.0036412408759124,1.7339289999999998,0.1163114,0.0023453658536585,0.1151221999999998,0.0043232280701754,0.0013801154929577,3,3,3,3,3,3,3,0.254886861313868,0.36747438596490906,0.0427835802816887,0.1571395121951195,13.4921224,0.9209775999999984,1.7339289999999998,16.969313339755583
none,17,10,16,0.0036173381294963,1.6812440000000004,0.1047612,0.0023005681818181,0.0965906666666667,0.0037336666666666,0.0013578806818181,3,3,3,3,3,3,3,0.25321366906474096,0.317361666666661,0.0420943011363611,0.1541380681818127,12.1522992,0.7727253333333336,1.6812440000000004,15.373076238382911
none,17,10,32,0.0035132949640287,1.7427139999999994,0.1045042000000001,0.002361105022831,0.0989344999999999,0.004491939849624,0.001428807365439,3,3,3,3,3,3,3,0.245930647482009,0.38181488721804,0.044293028328609,0.158194036529677,12.122487200000013,0.7914759999999992,1.7427139999999994,15.486909799558347
none,17,12,1,0.0025857482014388,5.3818980000000005,0.3080395,0.0046437946428571,0.2652955000000001,0.0111124255319148,0.0018221139705882,3,3,3,3,3,3,3,0.18100237410071598,0.9445561702127581,0.0564855330882342,0.3111342410714257,35.732582,2.1223640000000006,5.3818980000000005,44.73002231847313
none,17,12,2,0.0044445675675675,3.592574,0.2019243333333336,0.0036057318840579,0.206369,0.0081095409836065,0.0019209372693726,3,3,3,3,3,3,3,0.311119729729725,0.6893109836065525,0.0595490553505506,0.2415840362318793,23.423222666666696,1.650952,3.592574,29.968312471585403
none,17,12,4,0.004825407079646,2.608986,0.1786953333333332,0.0039326624203821,0.1680140000000001,0.0062691234567901,0.0017971363636363,3,3,3,3,3,3,3,0.33777849557522,0.5328754938271585,0.0557112272727253,0.26348838216560067,20.728658666666654,1.3441120000000009,2.608986,25.871610265507364
none,17,12,8,0.0044074690265486,2.39551,0.10858075,0.0026875344827586,0.12693825,0.0051474488188976,0.0017378021582733,3,3,3,3,3,3,3,0.308522831858402,0.43753314960629597,0.0538718669064723,0.18006481034482621,12.595367,1.015506,2.39551,16.986375658715996
none,17,12,16,0.004287052173913,2.0150500000000005,0.12717975,0.0028359945054945,0.1234178000000001,0.0047452053571428,0.0021959786476868,3,3,3,3,3,3,3,0.30009365217391,0.40334245535713803,0.0680753380782908,0.1900116318681315,14.752851000000001,0.9873424000000008,2.0150500000000005,18.71676647747747
none,17,12,32,0.0033125607476635,1.9605,0.1481970000000001,0.0027414569892473,0.1151972000000001,0.0044546874999999,0.0017239087719298,3,3,3,3,3,3,3,0.23187925233644502,0.3786484374999915,0.0534411719298238,0.1836776182795691,17.190852000000014,0.9215776000000008,1.9605,20.92057608004584
none,17,14,1,0.0040359579831932,6.58605,0.3143249999999997,0.0053836947368421,0.2983284999999998,0.0112619999999999,0.0024826173913043,3,3,3,3,3,3,3,0.282517058823524,0.9572699999999915,0.0769611391304333,0.3607075473684207,36.461699999999965,2.386627999999998,6.58605,47.11183374532233
none,17,14,2,0.0070578723404255,4.342836,0.2137299999999999,0.0042479821428571,0.2011400000000001,0.0096458867924528,0.0021566562499999,3,3,3,3,3,3,3,0.49405106382978503,0.8199003773584881,0.0668563437499969,0.2846148035714257,24.792679999999987,1.6091200000000008,4.342836,32.410058588509685
none,17,14,4,0.0044571052631578,3.1732830000000005,0.1879010000000001,0.0035344525547445,0.1477545,0.0070998611111111,0.0020471440677966,3,3,3,3,3,3,3,0.311997368421046,0.6034881944444436,0.06346146610169459,0.2368083211678815,21.79651600000001,1.182036,3.1732830000000005,27.367590350135078
none,17,14,8,0.0054188210526315,2.6655300000000004,0.1419539999999999,0.0034660324675324,0.1344087500000002,0.0053968965517241,0.0029069834024896,3,3,3,3,3,3,3,0.379317473684205,0.45873620689654854,0.0901164854771776,0.2322241753246708,16.46666399999999,1.0752700000000015,2.6655300000000004,21.367858341382597
none,17,14,16,0.0056189484536082,2.3410769999999994,0.1387817500000001,0.0031856624203821,0.1300922499999999,0.0054458333333333,0.002000790794979,3,3,3,3,3,3,3,0.393326391752574,0.4628958333333305,0.062024514644348994,0.21343938216560068,16.098683000000012,1.0407379999999993,2.3410769999999994,20.612184121895865
none,17,14,32,0.0038813124999999,2.346279,0.13559775,0.003347543624161,0.120317,0.0049872083333333,0.0020401659751037,3,3,3,3,3,3,3,0.271691874999993,0.4239127083333305,0.0632451452282147,0.224285422818787,15.729339,0.962536,2.346279,20.021289151380323
none,17,16,1,0.005395306930693,7.855279,0.3783080000000001,0.0058521249999999,0.3752305000000002,0.0131378857142857,0.002904390625,3,3,3,3,3,3,3,0.37767148514851,1.1167202857142846,0.09003610937499999,0.3920923749999933,43.88372800000001,3.0018440000000015,7.855279,56.7173712552378
none,17,16,2,0.0062817023809523,5.141072,0.2872020000000002,0.0048686565656565,0.2599594999999999,0.0103905531914893,0.0023927487437185,3,3,3,3,3,3,3,0.439719166666661,0.8831970212765905,0.0741752110552735,0.32619998989898547,33.31543200000002,2.079675999999999,5.141072,42.25947138889753
none,17,16,4,0.0056720235294117,3.703744,0.1752366666666667,0.0042079008264462,0.1686103333333335,0.0081828196721311,0.0024619702970297,3,3,3,3,3,3,3,0.397041647058819,0.6955396721311435,0.0763210792079207,0.2819293553718954,20.327453333333338,1.348882666666668,3.703744,26.830911753769787
none,17,16,8,0.0039304117647058,2.9694080000000005,0.1644562499999999,0.0037388014705882,0.15926975,0.0046610547945205,0.0025293349514563,3,3,3,3,3,3,3,0.27512882352940604,0.3961896575342425,0.0784093834951453,0.2504996985294094,19.07692499999999,1.274158,2.9694080000000005,24.320718563088192
none,17,16,16,0.0057688720930232,2.745478000000001,0.177149,0.0040276015037593,0.1363585,0.0051175876288659,0.0031332705314009,3,3,3,3,3,3,3,0.403821046511624,0.43499494845360154,0.0971313864734279,0.26984930075187313,20.549284,1.090868,2.745478000000001,25.59142668219053
none,17,16,32,0.0057991724137931,2.7150610000000004,0.1542832499999999,0.0037266488549618,0.1002339999999999,0.0080515,0.0024205365853658,3,3,3,3,3,3,3,0.405942068965517,0.6843775,0.0750366341463398,0.24968547328244062,17.89685699999999,0.8018719999999993,2.7150610000000004,22.828831676394287
none,17,18,1,0.0053067640449438,8.910870000000001,0.4253434999999999,0.0096931267605633,0.4282034999999999,0.0166329677419354,0.0030990769230769,3,3,3,3,3,3,3,0.371473483146066,1.413802258064509,0.0960713846153839,0.6494394929577411,49.33984599999999,3.4256279999999992,8.910870000000001,64.20713061878368
