Date and Time of Benchmark,CPU Vendor,CPU Model Name,CPU Architecture,CPU Cores,CPU Max MHz,CPU Min MHz,L1d Cache Size,L1i Cache Size,L2 Cache Size,L3 Cache Size,Total DRAM Size,security_standard_level,n,batch_size,depth,num_threads,power_latency_analysis,runtime_analysis,flamegraph_generation,build,compiler_optimizations,cold_caching,matrix_multiplication Time,matrix_multiplication Energy,matrix_multiplication Power,matrix_multiplication Memory Bandwidth,matrix_multiplication IPC,matrix_multiplication FLOPS,matrix_multiplication instructions,matrix_multiplication cpu-cycles,matrix_multiplication cache-references,matrix_multiplication cache-misses,matrix_multiplication branches,matrix_multiplication branch-misses,matrix_multiplication L1-dcache-loads,matrix_multiplication L1-dcache-load-misses,matrix_multiplication L1-icache-loads,matrix_multiplication L1-icache-load-misses,matrix_multiplication dTLB-loads,matrix_multiplication dTLB-load-misses,matrix_multiplication iTLB-loads,matrix_multiplication iTLB-load-misses,matrix_multiplication page-faults,matrix_multiplication minor-faults,matrix_multiplication fp_ops_retired_by_type.scalar_all,matrix_multiplication fp_ops_retired_by_type.scalar_add,matrix_multiplication fp_ops_retired_by_type.vector_all,matrix_multiplication fp_ops_retired_by_type.scalar_mul,sign_eval Time,sign_eval Energy,sign_eval Power,sign_eval Memory Bandwidth,sign_eval IPC,sign_eval FLOPS,sign_eval instructions,sign_eval cpu-cycles,sign_eval cache-references,sign_eval cache-misses,sign_eval branches,sign_eval branch-misses,sign_eval L1-dcache-loads,sign_eval L1-dcache-load-misses,sign_eval L1-icache-loads,sign_eval L1-icache-load-misses,sign_eval dTLB-loads,sign_eval dTLB-load-misses,sign_eval iTLB-loads,sign_eval iTLB-load-misses,sign_eval page-faults,sign_eval minor-faults,sign_eval fp_ops_retired_by_type.scalar_all,sign_eval fp_ops_retired_by_type.scalar_add,sign_eval fp_ops_retired_by_type.vector_all,sign_eval fp_ops_retired_by_type.scalar_mul,logistic_function Time,logistic_function Energy,logistic_function Power,logistic_function Memory Bandwidth,logistic_function IPC,logistic_function FLOPS,logistic_function instructions,logistic_function cpu-cycles,logistic_function cache-references,logistic_function cache-misses,logistic_function branches,logistic_function branch-misses,logistic_function L1-dcache-loads,logistic_function L1-dcache-load-misses,logistic_function L1-icache-loads,logistic_function L1-icache-load-misses,logistic_function dTLB-loads,logistic_function dTLB-load-misses,logistic_function iTLB-loads,logistic_function iTLB-load-misses,logistic_function page-faults,logistic_function minor-faults,logistic_function fp_ops_retired_by_type.scalar_all,logistic_function fp_ops_retired_by_type.scalar_add,logistic_function fp_ops_retired_by_type.vector_all,logistic_function fp_ops_retired_by_type.scalar_mul
2025-05-25 23:48:00,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,10,32,True,True,False,False,True,True,2.1121559999999997,235.4,222.3737882328936,3602.895204699135,0.2469632328078201,23.98610777854821,22230323872.0,90014710365.0,709418591.0,59592900.0,4473189147.0,69413213.0,6495190968.0,484098320.0,790002169.0,473743.0,6653599.0,1137484.0,22824.0,104237.0,1636870.0,2474859.0,46226.0,6710.0,25351650.0,101495.0,4.522392,466.89,206.25119273966115,3281.0695146344738,0.4066008864539248,19.045113389783783,47353787841.0,116462578953.0,1258561300.0,116052249.0,6023561760.0,110167429.0,10107551749.0,829332799.0,1153931818.0,686753.0,9833888.0,1916002.0,84115.0,191264.0,22654293.0,73199630.0,71305.0,22727.0,43063769.0,4756.0,1.4991800000000002,163.29000000000002,217.1149729420681,2758.2712494515285,0.4307900131576551,20.08658272281243,16818111996.0,39040162219.0,410945755.0,32413566.0,1969803427.0,29398356.0,3791791787.0,301501993.0,155343840.0,194601.0,3599939.0,720157.0,38230.0,66205.0,3599502.0,13735143.0,567.0,354.0,15106705.0,435.0
2025-05-25 23:52:30,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,10,32,True,True,False,False,True,True,2.1826879999999997,240.39,219.76625551724015,3557.1952709892826,0.2447430858142818,22.97332343551732,21658510986.0,88494883988.0,664393926.0,60797136.0,4249802326.0,69362571.0,5810983680.0,474513191.0,694130332.0,401019.0,6843712.0,1163220.0,15628.0,93320.0,986804.0,968150.0,907.0,327.0,25128652.0,166.0,4.554304,468.28,205.41731808188268,3232.90349228742,0.4229262326731454,20.001118153121617,47061172814.0,111275133057.0,1256235627.0,115154608.0,5872288780.0,103737275.0,10111151110.0,822199265.0,1051852980.0,670655.0,9770153.0,2039753.0,98020.0,202557.0,23979632.0,75169328.0,16637.0,6642.0,45585594.0,1903.0,1.482344,162.99,219.16920362740564,2883.983089318947,0.4059922485447616,18.006976193805873,17036357629.0,41962273147.0,413904145.0,33511523.0,2088197463.0,34294597.0,3943469977.0,300256239.0,323520448.0,196351.0,3574893.0,751739.0,31381.0,55891.0,2409124.0,11643096.0,1356.0,210.0,13390138.0,73.0
2025-05-25 23:56:43,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,1,True,True,False,False,True,True,7.286996,449.8200000000001,123.37362774197902,454.7700662479793,3.3313818634004253,6.879379253636453,36768092919.0,11036889323.0,1129945875.0,25907668.0,1902561779.0,3404482.0,8081724610.0,657207039.0,39790738.0,,7238718.0,2226130.0,20574.0,14943.0,28257.0,28263.0,67716.0,39416.0,25053903.0,1680.0,19.13964,1186.56,123.95741053370551,435.48804385979577,3.3860527470986885,,99786197429.0,29469770521.0,2758212913.0,65134858.0,5047692828.0,41809375.0,19460277388.0,1672806122.0,254177174.0,266582.0,18535856.0,4614738.0,129542.0,102351.0,303574.0,303135.0,17437.0,,75419554.0,,6.030092,380.6,126.12898030386282,374.6822510742173,3.4447196254445296,,31902047536.0,9261144884.0,819723347.0,17665952.0,1590889221.0,10677160.0,6199031807.0,503033534.0,52249646.0,73047.0,5000864.0,1472595.0,35572.0,25019.0,59864.0,60086.0,2213.0,,19504416.0,
2025-05-26 00:00:56,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,1,True,True,False,False,True,True,7.12153,435.13,122.11553168231944,471.3341949027086,3.2944569147127702,7.191145480338959,36540360841.0,11091467209.0,1136330857.0,26242010.0,1899367799.0,2889890.0,8132286007.0,645346559.0,33062325.0,60640.0,6800947.0,2237365.0,20399.0,25529.0,28741.0,28424.0,63548.0,2172.0,25562581.0,,19.152776,1212.18,126.54704804983628,458.7882184236834,3.412259922109927,,99947901098.0,29290822909.0,2777921943.0,68666890.0,5038135657.0,41638154.0,19494171896.0,1688520495.0,248632109.0,277133.0,18348921.0,4577223.0,117207.0,103943.0,299714.0,296732.0,59258.0,,74763020.0,,5.881114,368.06,125.06043885660388,403.6576444153137,3.4176004737877297,,31598962670.0,9245949874.0,843145554.0,18562304.0,1570609891.0,11572777.0,6221793131.0,491030638.0,54104745.0,80271.0,4773263.0,1444890.0,36136.0,32996.0,59438.0,59283.0,2901.0,,20514134.0,
2025-05-26 00:05:10,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,1,True,True,False,False,True,True,7.098276,445.38,125.40129371292907,459.5719721435575,3.3028857958508704,,36667662007.0,11101704471.0,1139195496.0,25503645.0,1911182477.0,3384005.0,8071533290.0,651593104.0,32348099.0,55198.0,6969827.0,2239367.0,23749.0,15325.0,28286.0,28432.0,450403.0,,23761752.0,3100.0,19.169349999999998,1206.89,125.8858840064983,460.9655478282185,3.4000047654332284,,99634270948.0,29304156265.0,2806794015.0,69052459.0,5054317991.0,41491226.0,19451320230.0,1688375259.0,251886509.0,269703.0,18167599.0,4523182.0,125895.0,111630.0,642714.0,575133.0,32962.0,,72850420.0,,5.92458,370.94,125.11510090090698,380.5409057639833,3.4422552019262964,,31834327393.0,9248102051.0,836563451.0,17628498.0,1573526446.0,12489289.0,6114250561.0,499788436.0,53102270.0,76849.0,5149176.0,1500347.0,35564.0,27749.0,55336.0,53951.0,2272.0,,16660984.0,
2025-05-26 00:09:24,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,1,True,True,False,False,True,True,7.187490000000001,455.49,126.65711040265607,465.84716669748576,3.2900248167659782,,36348129145.0,11047980234.0,1160631708.0,26176571.0,1916540783.0,3104713.0,8138306868.0,633771755.0,,359967.0,7006882.0,2193593.0,21075.0,29650.0,28291.0,28576.0,8573.0,,26251912.0,1993.0,19.363074,1218.39,125.81426526974236,443.2399620117106,3.4091491419676205,7.603675822386883,99991978155.0,29330479246.0,2751915645.0,67068003.0,5030877187.0,41298014.0,19460191357.0,1681368393.0,244551198.0,272585.0,18375984.0,4602736.0,139314.0,115744.0,301949.0,297786.0,16312.0,7986.0,73625952.0,,6.090496,383.54,125.843737736847,377.52213109482807,3.4408466837006246,,31791084521.0,9239320273.0,825910015.0,17978005.0,1554794063.0,12742322.0,6114458053.0,502265265.0,65511892.0,74869.0,5014881.0,1425602.0,34861.0,28402.0,10095.0,2368.0,3193.0,,18311141.0,1170.0
2025-05-26 00:13:38,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,1,True,True,False,False,True,True,7.190830000000001,453.54,126.05634096414173,475.4470252910365,3.320940713613852,6.793243864849503,36784594458.0,11076558611.0,1143190967.0,26728406.0,1899614247.0,2832679.0,8120782787.0,647662524.0,39862174.0,80568.0,6860227.0,2257605.0,21082.0,18916.0,68193.0,107596.0,163473.0,49818.0,24327859.0,71149.0,19.105702,1210.43,126.67561871876816,457.4398508228531,3.410452081082812,7.766680679757342,99786565512.0,29259043417.0,2789730481.0,68296849.0,5056596807.0,41392305.0,19471609944.0,1680400530.0,242070137.0,267991.0,18275697.0,4534713.0,116855.0,103167.0,804286.0,853922.0,18238.0,16387.0,74211509.0,6551.0,5.955904,377.33,126.60160270992452,399.73293715181455,3.3910331755257483,,31754052397.0,9364123190.0,864705901.0,18615388.0,1581521187.0,12831737.0,6223618345.0,502334664.0,48054023.0,74341.0,4805810.0,1370268.0,32441.0,23208.0,,,3753.0,,20742940.0,
2025-05-26 00:17:27,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,2,True,True,False,False,True,True,5.129824,358.4,139.59582645870626,1398.0069081238228,2.454875777535596,10.208794692865812,36845726209.0,15009201910.0,1135868102.0,56082183.0,1993166651.0,2695355.0,8146879665.0,658492262.0,39001905.0,101897.0,7294913.0,2339101.0,24039.0,24781.0,299579.0,159705.0,7723.0,1863.0,26204322.0,,13.342208,969.73,145.30829219114588,1595.8620883109036,2.412426707276093,11.909661406340565,100800954361.0,41784048426.0,2816814500.0,166408619.0,5331927614.0,46898243.0,19635423405.0,1702033393.0,254126957.0,343015.0,18796261.0,4985098.0,133771.0,111448.0,292763.0,244359.0,14202.0,18883.0,79485045.0,7190.0,4.016438,292.41,145.42559154212995,1332.3165375171766,2.537539617188181,10.723809741689417,32081432982.0,12642731867.0,835812397.0,41858034.0,1667004206.0,12681688.0,6151229780.0,503854797.0,55529396.0,96396.0,5087005.0,1476716.0,33731.0,33317.0,60752.0,62671.0,4225.0,474.0,21558817.0,
2025-05-26 00:21:15,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,2,True,True,False,False,True,True,5.1019820000000005,365.95,143.31360478654514,1402.918329455635,2.452994115899952,10.357586535452835,36847415210.0,15021403831.0,1131575573.0,55974052.0,2003071431.0,3352088.0,8085433121.0,659158796.0,45876595.0,63745.0,7139000.0,2335219.0,6458.0,22931.0,27910.0,28048.0,6408.0,1905.0,26443501.0,6032.0,13.407945999999999,978.23,145.8635560003,1583.93828768117,2.4030891409378765,,100250111933.0,41717184030.0,2832548380.0,165978740.0,5342185840.0,49427713.0,19625756140.0,1700400385.0,262591554.0,365390.0,18920882.0,5004667.0,125714.0,118760.0,305841.0,305888.0,25254.0,,79495650.0,,4.07322,299.55,146.9023250339609,1305.035173188303,2.5459575349571253,,31955122096.0,12551317788.0,844166310.0,41579848.0,1656826429.0,12528487.0,6152599582.0,502716387.0,63189018.0,85355.0,5143725.0,1487864.0,28890.0,33673.0,154940.0,358483.0,2014.0,,20058515.0,
2025-05-26 00:25:02,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,2,True,True,False,False,True,True,5.1520220000000005,374.52,145.24661713678938,1388.4970977436203,2.45864679406842,,36931403157.0,15021028334.0,1150103089.0,55941485.0,1996733082.0,3498296.0,8201021280.0,660245054.0,41770065.0,69246.0,7196371.0,2268773.0,19389.0,27480.0,28718.0,28435.0,7332.0,,26121937.0,84414.0,13.424373999999998,979.22,145.83256077312316,1575.0761707880054,2.410055395697344,,100662034473.0,41767518976.0,2821482555.0,165252242.0,5335058349.0,48768357.0,19640112316.0,1710979078.0,275121373.0,357741.0,18660280.0,4981089.0,128220.0,114465.0,304482.0,298730.0,31118.0,,78887853.0,,4.06478,295.12,145.02995247900378,1350.6329285612492,2.523556800049478,10.16580011695964,31741383719.0,12578034193.0,842875151.0,42943585.0,1664485315.0,13960546.0,6210361733.0,501505999.0,59290744.0,85314.0,5075079.0,1451807.0,36105.0,35803.0,90309.0,66035.0,3197.0,648.0,20683736.0,
2025-05-26 00:28:51,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,2,True,True,False,False,True,True,5.153812,373.4,144.76201109867932,1396.226498658994,2.468502939512135,10.21966646584524,36922196242.0,14957323182.0,1153930619.0,56272422.0,1993512478.0,3061353.0,8189446818.0,650210812.0,35580277.0,94523.0,7021768.0,2343947.0,25784.0,27786.0,115244.0,143206.0,578007.0,128296.0,25910958.0,,13.514558,990.83,146.5772771565461,1545.4102863422015,2.411967210412691,,100231077803.0,41555738142.0,2822178833.0,163228625.0,5348565889.0,49132006.0,19587863950.0,1701923409.0,275140857.0,367331.0,18828992.0,5021865.0,127858.0,115654.0,533607.0,757735.0,21864.0,,80054819.0,,4.06628,294.99,144.91265646184985,1307.371786759938,2.562137434753957,10.048780236191076,31769435877.0,12399583038.0,828981585.0,41583411.0,1666760337.0,12829528.0,6197800204.0,506709594.0,52081888.0,83223.0,5153316.0,1478163.0,37686.0,34229.0,63599.0,59802.0,4560.0,960.0,20452099.0,
2025-05-26 00:32:39,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,2,True,True,False,False,True,True,5.115816,370.9500000000001,144.87925361895452,1271.2173747309023,2.5223498909601907,10.057612302414302,36991838679.0,14665625420.0,1162352960.0,50856799.0,1980328950.0,3121148.0,8198766781.0,666394414.0,53660730.0,95213.0,7008813.0,2332326.0,20361.0,22452.0,69175.0,21273.0,18231.0,53531.0,25786891.0,1147.0,13.383809999999999,978.54,146.1728114746568,1581.9830153688042,2.4025035855227697,,100670589655.0,41902368122.0,2818646610.0,165475547.0,5331076447.0,49050003.0,19595224459.0,1703907147.0,266709407.0,418435.0,18773979.0,5063826.0,134548.0,112200.0,305606.0,485285.0,31372.0,,80946274.0,,4.111262,295.72,143.68375968293566,1283.4488144826544,2.5296500810537235,,31704167912.0,12533025081.0,831937726.0,41273528.0,1658682137.0,14415051.0,6318099807.0,508816480.0,62504196.0,93133.0,5254614.0,1454724.0,33369.0,31379.0,186063.0,319999.0,2757.0,,19293847.0,
2025-05-26 00:36:13,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,4,True,True,False,False,True,True,3.68647,299.66,162.3526670946804,1944.799295673539,1.849516944187558,13.325327308633144,36950069257.0,19978226949.0,1144302557.0,56087252.0,2149373821.0,3996478.0,8264815148.0,659381797.0,50503407.0,109912.0,7165978.0,2451846.0,31385.0,37524.0,33166.0,29072.0,7156.0,2252.0,24590119.0,1559.0,10.043053999999998,814.38,162.09705879367291,1949.2393970016487,1.79497434329097,13.919180569690411,85575374671.0,47674984877.0,2589749836.0,153016115.0,5369885688.0,47015951.0,19852731793.0,1764046775.0,329914797.0,624414.0,18863624.0,4731306.0,140121.0,125943.0,4416653.0,28017558.0,29638.0,8796.0,69909497.0,,2.9224580000000002,247.89,169.3551196977036,1856.050501151511,1.8981448528807183,13.230813217474,32235522600.0,16982646267.0,835005929.0,42449296.0,1803832762.0,14076247.0,6233199378.0,504746358.0,54620731.0,145103.0,5481701.0,1514201.0,66507.0,46955.0,309378.0,219087.0,2284.0,1063.0,19365104.0,593.0
2025-05-26 00:39:47,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,4,True,True,False,False,True,True,3.649096,300.84000000000003,164.65905657651032,2072.4056729762983,1.8526654211282736,15.6057268336683,37169326094.0,20062622031.0,1154661500.0,59162260.0,2144826247.0,4379022.0,8167505427.0,647142271.0,62852504.0,146391.0,7174506.0,2379296.0,39060.0,33146.0,74039.0,50399.0,6637.0,1100.0,28506875.0,1095.0,9.935298,834.3,167.8621707317024,2029.6367356391129,1.7140596723640775,,87062798105.0,50793329724.0,2554218423.0,157618703.0,5358646882.0,50453469.0,19626709309.0,1755153153.0,340827815.0,607632.0,19417328.0,4891099.0,133050.0,130561.0,4255857.0,27606268.0,30230.0,,70367617.0,,2.931108,241.2,164.29913341062385,1710.54647308614,1.9076846169494075,12.684334499957084,31714699421.0,16624707847.0,832306026.0,39237103.0,1785567614.0,13780748.0,6195022424.0,505186263.0,58037427.0,100220.0,5151256.0,1415334.0,36184.0,31667.0,224012.0,538198.0,2659.0,35.0,18618664.0,
2025-05-26 00:43:21,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,4,True,True,False,False,True,True,3.69003,297.2,160.86472910910058,2109.5576274076257,1.8211607519117483,,36856294377.0,20237804015.0,1140150481.0,60897490.0,2177095554.0,4019466.0,8088831085.0,643571305.0,,89203.0,7297669.0,2314327.0,40139.0,32139.0,51132.0,74951.0,2377.0,,27654000.0,923.0,9.959074,820.74,164.7398443648652,1957.3471782726624,1.7656449566949997,,91068101670.0,51577810887.0,2614590175.0,152368376.0,5327698714.0,47644024.0,19099947746.0,1719615931.0,319329559.0,601048.0,19594726.0,4785692.0,126428.0,130731.0,2678786.0,17961944.0,41301.0,,70603983.0,,2.928872,239.17,163.0405143782687,1930.2136153179144,1.8583916929564812,,31906514053.0,17168885426.0,838127059.0,44242185.0,1835357833.0,18379540.0,6311090853.0,506511329.0,55364928.0,100766.0,5140621.0,1404953.0,31128.0,32472.0,193178.0,600386.0,1607.0,,19330167.0,
2025-05-26 00:46:55,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,4,True,True,False,False,True,True,3.676226,303.8,165.05370765065769,2386.0417806459045,1.818736050268252,18.770528079503947,37050762275.0,20371709391.0,1150085431.0,68621555.0,2153612187.0,3290665.0,7956663830.0,644086477.0,54943552.0,66046.0,6549927.0,2301086.0,13610.0,33296.0,86567.0,246058.0,2295.0,621.0,34547604.0,5192.0,10.0745,830.92,164.87325760206355,1974.5055226945776,1.7828486505683836,13.914025894141572,85366558450.0,47882111823.0,2565997468.0,155484597.0,5380064553.0,48312136.0,19888136120.0,1778080002.0,354311137.0,645476.0,19059017.0,4814942.0,135318.0,125794.0,4067035.0,23154513.0,29622.0,12434.0,70106024.0,8212.0,2.912576,239.93,164.47215085399662,1897.0442641425625,1.8912935293400432,13.205442463195476,32497602270.0,17182738568.0,833139614.0,43240397.0,1820743484.0,13431825.0,6225994589.0,513224507.0,54566460.0,122162.0,5326631.0,1454773.0,39853.0,41827.0,305001.0,977620.0,4038.0,911.0,19260814.0,
2025-05-26 00:50:29,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,4,True,True,False,False,True,True,3.69429,297.54,160.86330079555805,1817.5943599988104,1.8891571875850228,12.853148036515114,37417708310.0,19806561654.0,1121167704.0,52529755.0,2136784951.0,3793277.0,8256994123.0,664258532.0,48864312.0,114147.0,6869579.0,2363844.0,22362.0,31321.0,34501.0,28999.0,415173.0,41360.0,23399948.0,1733.0,10.109994,847.47,167.5670791302496,2141.7725898799345,1.694501399058414,13.82141146104486,87067079893.0,51382123344.0,2548497217.0,169250132.0,5346060190.0,49746960.0,19621137364.0,1747301933.0,345899155.0,722290.0,19840157.0,5025064.0,218513.0,129453.0,3673000.0,26715610.0,72059.0,13529.0,69843217.0,,2.914416,246.14,168.6227656490202,1845.3083712632936,1.8574810131391108,12.792626333485876,31678984294.0,17054809212.0,831595190.0,42087678.0,1824583184.0,12880201.0,6282962870.0,505528081.0,66360260.0,102589.0,5113533.0,1423433.0,33936.0,35048.0,333822.0,648564.0,2735.0,596.0,18671360.0,
2025-05-26 00:54:27,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,8,True,True,False,False,True,True,3.042268,310.71,203.92692733294217,2562.3250938217448,0.7268596942644517,17.481007249772585,34386079860.0,47307726830.0,1179143901.0,61000713.0,2907629888.0,30636791.0,7753108046.0,601827941.0,305357517.0,206245.0,19718021.0,2418716.0,24319.0,85503.0,1889528.0,3312216.0,1938.0,430.0,26633149.0,260.0,7.990804,828.3000000000001,207.18366783377883,2920.682457949194,0.7842133974475072,18.46420372485368,92040615542.0,117366798172.0,2577941390.0,182446910.0,7384043666.0,96577774.0,18981605952.0,1621705562.0,794375942.0,808137.0,25377748.0,5440043.0,195331.0,271514.0,21396561.0,106684661.0,33081.0,17690.0,73802686.0,5608.0,2.367794,244.62,206.18730492406843,2815.3681440529604,0.9402270841764168,15.942993787071275,29982046646.0,31888090814.0,869575057.0,52189755.0,2339301216.0,27684528.0,6186757417.0,501914061.0,197246788.0,190347.0,8235356.0,1624802.0,49116.0,64452.0,2070932.0,7111590.0,1741.0,740.0,18913719.0,
2025-05-26 00:58:24,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,8,True,True,False,False,True,True,2.98328,310.11,207.55083191668783,2574.2792723573425,0.7229016242650378,,34181475963.0,47283717197.0,1126514903.0,60098963.0,2827185419.0,31343991.0,7616726927.0,606467243.0,299708996.0,216897.0,28558351.0,2405129.0,28621.0,76926.0,1208968.0,3002227.0,1098470.0,,24676051.0,767.0,8.077198,840.6700000000001,208.0300433124752,3116.9015755367536,0.7340868639820074,18.30771233270949,94086405261.0,128167945617.0,2743688777.0,196807935.0,7842476276.0,103336485.0,19784603182.0,1635824147.0,870862229.0,817236.0,23907055.0,5343645.0,196621.0,265237.0,21322612.0,102242999.0,16855.0,7171.0,73973594.0,,2.3663680000000005,239.94,202.3642049652352,2368.81295184889,0.9281267407508644,,29763197331.0,32068031255.0,849009834.0,43885369.0,2310116141.0,22704561.0,6249451338.0,491339953.0,189737101.0,180424.0,11051547.0,1563137.0,49862.0,64375.0,2358871.0,9286015.0,2857.0,,20539229.0,
2025-05-26 01:02:20,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,8,True,True,False,False,True,True,3.035968,311.19,204.6650934833908,2623.282502150631,0.7572674873442555,,35154171835.0,46422396871.0,1169861784.0,62322798.0,2923575668.0,33059340.0,7700765956.0,605175145.0,315589099.0,189900.0,22486168.0,2238492.0,25368.0,85109.0,1498024.0,4051440.0,1721.0,,27974528.0,492.0,8.145113999999998,829.5400000000001,203.565250743732,2919.677324758893,0.7182589600930498,,92370288269.0,128603043472.0,2632729713.0,185903930.0,7918755141.0,105847809.0,18980691901.0,1595167099.0,890133643.0,864175.0,27511927.0,5346332.0,206017.0,280641.0,19211613.0,89972037.0,35684.0,,72828217.0,6075.0,2.3755580000000003,244.62,205.5148414783425,2531.740783463373,0.9191221714381332,15.186967929367825,29964133981.0,32600817293.0,849804692.0,47085592.0,2293418259.0,23735765.0,6236666360.0,491616180.0,197102203.0,189070.0,10299497.0,1627080.0,48582.0,69862.0,2637921.0,8316622.0,2172.0,456.0,18075013.0,473.0
2025-05-26 01:06:16,AuthenticAMD,AMD Ryzen 9 7950X 16-Core Processor,x86_64,32,5881.0,400.0,512 KiB (16 instances),512 KiB (16 instances),16 MiB (16 instances),64 MiB (2 instances),95659 MB,none,14,12,15,8,True,True,False,False,True,True,3.033248,312.16,205.48684636672184,2586.0769232794687,0.748001723285681,,33950660534.0,45388479033.0,1161889074.0,61383930.0,2865531155.0,28835149.0,7822831643.0,618146823.0,302777784.0,165450.0,20346504.0,2377144.0,28252.0,78010.0,1182028.0,3409279.0,1601.0,,24483189.0,480.0,8.067084,829.35,205.48596867921592,2997.0527204622745,0.7556840904231515,,91874120062.0,121577417371.0,2696447344.0,189003604.0,7747270446.0,103282020.0,19666075047.0,1582840647.0,911872796.0,776183.0,24351385.0,5360531.0,179680.0,284628.0,22359709.0,108026547.0,17106.0,,74459553.0,,2.362988,245.58,207.4165916381333,2761.219722397242,0.9311965507587514,15.81478875737546,29856826351.0,32062861838.0,853286549.0,51082306.0,2309437608.0,25550508.0,6240045418.0,504225451.0,188738462.0,199812.0,8406855.0,1695908.0,59202.0,64799.0,2026970.0,7590595.0,3619.0,806.0,18721802.0,
